20005;All Donors, Total;TTL;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;4862.39
20005;All Donors, Total;TTL;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;4520.77
20005;All Donors, Total;TTL;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;3202.87
20005;All Donors, Total;TTL;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;3698.05
20005;All Donors, Total;TTL;600;VII. Action Relating to Debt;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;774.62
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;10016.48
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;8528.68
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;8956.34
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;11002.64
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;11307.57
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;13511.76
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;12831.58
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;13170.61
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;15817.64
20005;All Donors, Total;TTL;700;VIII. Humanitarian Aid;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;20139.93
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;9947.49
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;13589.91
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;11430.75
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;13184.18
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;12957.3
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;12479.55
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;15362.13
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;14227.72
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;15111.26
20005;All Donors, Total;TTL;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;16704.72
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;123259.49
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;129967.53
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;134042.85
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;158981.02
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;155567.29
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;164252.43
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;172766.31
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;178193.77
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;191598.37
20005;All Donors, Total;TTL;1000;Total;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;182326.28
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;656.96
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;880.38
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;1088.9
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;1201.09
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;1125.3
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;1626.5
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;2128.43
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;2321.32
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;1848.29
801;Australia;AUS;100;I. Social Infrastructure & Services;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;1716.13
